VISIT_AREA_NM,X_COORD,Y_COORD,ADDR
쉬리의언덕,126.4072325,33.24566345,제주특별자치도 서귀포시 색달동 3039-41
호텔시리우스,126.4910162,33.49340276,제주특별자치도 제주시 도령로 133
제주선채향,126.2989856,33.22636757,제주특별자치도 서귀포시 안덕면 사계남로84번길 6
월령선인장군락지,126.2154316,33.37787925,제주특별자치도 서귀포시 이어도로 293-28
바다를본돼지 제주협재판포본점,126.1979115,33.36566075,제주특별자치도 제주시 한경면 판포1길 16
스타벅스 제주노형DT점,126.4741314,33.49094755,제주특별자치도 제주시 월랑로 68
푸르다오션펜션,126.2163936,33.37942164,제주특별자치도 제주시 한림읍 월령3길 39-5
보배쌤보리김치와게장 함덕점,126.6538713,33.54387067,제주특별자치도 제주시 조천읍 신북로 409
씨앤하우스,126.6368124,33.53684529,제주특별자치도 제주시 조천읍 조천9길 10
밀리우,126.8444352,33.32321372,제주특별자치도 서귀포시 표선면 민속해안로 537
레드캡렌터카 제주지점,126.4937304,33.50314835,제주특별자치도 제주시 다호길 130
엔폴리우드,126.6630989,33.54381678,제주특별자치도 제주시 조천읍 신북로 491-9
해비치호텔앤드리조트 마고,126.8444612,33.32310556,제주특별자치도 서귀포시 표선면 민속해안로 537
청아투명카약,126.310834,33.46014953,제주특별자치도 제주시 애월읍 애월리 2462
고이정 본점,126.3113463,33.45929137,제주특별자치도 제주시 애월읍 애월로 6
해비치호텔앤드리조트 제주,126.8446725,33.32144142,제주특별자치도 서귀포시 표선면 민속해안로 537
우도로93,126.9538321,33.50083095,제주특별자치도 제주시 우도면 우도로 93
바이나흐튼 크리스마스박물관,126.3278579,33.29157208,제주특별자치도 서귀포시 안덕면 평화로 654
서귀포자연휴양림,126.4645574,33.31245946,제주특별자치도 서귀포시 하원동 산 1-1
박수기정,126.3591728,33.23646662,제주특별자치도 서귀포시 안덕면 감산리
서귀다원,126.5969205,33.3121479,제주특별자치도 서귀포시 516로 717
제주약수터 본점,126.5616661,33.24775163,제주특별자치도 서귀포시 중앙로 35
돈내코계곡,126.5819685,33.30041347,제주특별자치도 서귀포시 돈내코로 137
세화탐나는도새기,126.8540835,33.52526277,제주특별자치도 제주시 구좌읍 세평항로 22
다래향 세화점,126.8544237,33.52395765,제주특별자치도 제주시 구좌읍 세화1길 4
세화항,126.8042986,33.30382244,제주특별자치도 서귀포시 표선면 세화리
테네시테이블,126.8606875,33.52202461,제주특별자치도 제주시 구좌읍 세화11길 11
재연식당,126.856025,33.52616033,제주특별자치도 제주시 구좌읍 세화3길 27-2
김녕미로공원,126.7722353,33.53653188,제주특별자치도 제주시 구좌읍 만장굴길 122
CU 제주세화포구점,126.855227,33.52767318,제주특별자치도 제주시 구좌읍 세평항로 49
모다정,126.9323718,33.46377949,제주특별자치도 서귀포시 성산읍 성산중앙로37번길 9
듬뿍토스트,126.8533127,33.52465778,제주특별자치도 제주시 구좌읍 세평항로 13
산방산초가집,126.3387027,33.24548025,제주특별자치도 서귀포시 안덕면 화순해안로 189
은희네해장국,126.4317221,33.25110094,제주특별자치도 서귀포시 중문관광로 348
귤당리,126.1961624,33.3630709,제주특별자치도 제주시 한경면 일주서로 4492
켄싱턴리조트 제주중문,126.412657,33.24751768,제주특별자치도 서귀포시 중문관광로72번길 29-29
하버39,126.5620148,33.24238094,제주특별자치도 서귀포시 천지연로 39
특별한렌트카,126.5002441,33.50303415,제주특별자치도 제주시 공항로1길 40-8
큰솔가흑돼지 중문본점,126.4421145,33.23952155,제주특별자치도 서귀포시 이어도로 193
제주안달루시아,126.3493222,33.44003029,제주특별자치도 제주시 애월읍 상가리 1480
오만정성 제주협재점,126.2503786,33.38911177,제주특별자치도 제주시 한림읍 일주서로 5083
아주좋아,126.4929508,33.48697062,제주특별자치도 제주시 신대로16길 34
가락국수,126.4920873,33.48743952,제주특별자치도 제주시 연동9길 25
수용배낚시,126.1647069,33.30842163,제주특별자치도 제주시 한경면 노을해안로 1150
한촌설렁탕 제주동광육거리점,126.3412776,33.30997636,제주특별자치도 서귀포시 안덕면 신화역사로 502
에버리스골프리조트,126.3656139,33.37179716,제주특별자치도 제주시 애월읍 평화로 1693-75
칠돈가 제주공항직영점,126.4960212,33.48445417,제주특별자치도 제주시 신대로 144
마라도,126.2671657,33.11848091,제주특별자치도 서귀포시 대정읍 마라로101번길 46
은희네해장국 2호점,126.5002909,33.48139613,제주특별자치도 제주시 연북로 178
춘천명동닭갈비 연동점,126.4920873,33.48743591,제주특별자치도 제주시 연동9길 25
우도바당,126.9692897,33.50227471,제주특별자치도 제주시 우도면 우도해안길 1056
캐슬렉스제주,126.3487122,33.34020946,제주특별자치도 서귀포시 안덕면 평화로 1241
빽다방 제주동광육거리점,126.3412419,33.31001404,제주특별자치도 서귀포시 안덕면 신화역사로 502
홍대부부,126.2415297,33.39373995,제주특별자치도 제주시 한림읍 협재4길 9
삼성혈 해물탕 본점,126.4996979,33.48797717,제주특별자치도 제주시 선덕로5길 20
느루온,126.5468715,33.4950919,제주특별자치도 제주시 신설로9길 33
스시애월,126.3191747,33.46672489,제주특별자치도 제주시 애월읍 애월로9길 50-3
윈드밀108,126.1819475,33.3561981,제주특별자치도 제주시 한경면 두모1길 108
벤티모호텔앤레지던스,126.4937439,33.49342926,제주특별자치도 제주시 연삼로 14
너븐숭이4.3기념관,126.6886562,33.54599701,제주특별자치도 제주시 조천읍 북촌3길 3
윈드밀108 실내수영장,126.1819475,33.3561981,제주특별자치도 제주시 한경면 두모1길 108
피노&키오,126.7293674,33.55636002,제주특별자치도 제주시 구좌읍 일주동로 1853
제원칼집 별관,126.4895556,33.48833702,제주특별자치도 제주시 제원길 17
꽃향유,126.3476333,33.45706866,제주특별자치도 제주시 애월읍 고하상로 101
미르빌펜션&리조트,126.3059598,33.24577717,제주특별자치도 서귀포시 안덕면 사계로114번길 87
초이,126.3036783,33.25108466,제주특별자치도 서귀포시 안덕면 덕수서로 7
1158족욕카페,126.3364998,33.46707849,제주특별자치도 제주시 애월읍 애월해안로 230
201,126.5238659,33.2540611,제주특별자치도 서귀포시 서호중로 102
문화통닭,126.9143555,33.45088614,제주특별자치도 서귀포시 성산읍 고성오조로 81
세븐먼스,126.5136953,33.25844242,제주특별자치도 서귀포시 신북로 6
테쉬폰,126.3510011,33.32096133,제주특별자치도 서귀포시 안덕면 동광리 365
영그램,126.4339505,33.2528305,제주특별자치도 서귀포시 천제연로 273-22
제주관광공사 지정면세점,126.424429,33.24134069,제주특별자치도 서귀포시 중문관광로 224
그랜마스 신시가지점,126.5103742,33.25279152,제주특별자치도 서귀포시 신서로48번길 52
번네식당,126.3297049,33.24571338,제주특별자치도 서귀포시 안덕면 산방로 16
카페 오놀,126.4394777,33.23876766,제주특별자치도 서귀포시 대포로 174
서귀피안베이커리,126.9219747,33.4352536,제주특별자치도 서귀포시 성산읍 신양로122번길 17
이마트 서귀포점,126.5092014,33.2483545,제주특별자치도 서귀포시 일주동로 9209
샵제주,126.3904214,33.48774207,제주특별자치도 제주시 애월읍 애월해안로 867
섬소나이,126.9575495,33.51334112,제주특별자치도 제주시 우도면 우도해안길 814
저팔계마라탕,126.5300253,33.49887895,제주특별자치도 제주시 중앙로 232
이도시장통닭,126.5349078,33.49102105,제주특별자치도 제주시 구남로 47
별미콩나물국밥집,126.4772484,33.49010062,제주특별자치도 제주시 월랑로10길 17
다가미,126.5286614,33.49042584,제주특별자치도 제주시 도남로 111
모살물,126.4945494,33.49054745,제주특별자치도 제주시 삼무로3길 14
제주세호해장국 제주본점,126.48192,33.48657878,제주특별자치도 제주시 원노형3길 39
김재훈고사리육개장,126.5339235,33.48796095,제주특별자치도 제주시 구남로2길 19
송악산해물라면오빠네본가,126.2909974,33.20846395,제주특별자치도 서귀포시 대정읍 형제해안로 296
중문수두리보말칼국수,126.4249994,33.25156774,제주특별자치도 서귀포시 천제연로 192
남춘식당,126.5375111,33.49965544,제주특별자치도 제주시 청귤로 12
털보스협재밀,126.2429321,33.39785976,제주특별자치도 제주시 한림읍 협재1길 27-6
라라스테이,126.2452405,33.39915137,제주특별자치도 제주시 한림읍 협재1길 55-3
더파스텔팬션,126.3152642,33.25040805,제주특별자치도 서귀포시 안덕면
수월봉전기자전거,126.1679684,33.29887579,제주특별자치도 서귀포시 솔오름로20번길 12
해심가든,126.4265273,33.25192102,제주특별자치도 서귀포시 천제연로 203-4
애월해안도로,126.3761879,33.48297579,제주특별자치도 제주시 애월읍 구엄리 1254-1
더파스텔펜션,126.3152642,33.25040805,제주특별자치도 서귀포시 안덕면
에이바우트커피 중문점,126.4242782,33.25158153,제주특별자치도 서귀포시 천제연로 184-1
제주김만복 애월점,126.33897,33.46760559,제주특별자치도 제주시 애월읍 애월해안로 255
J1카트클럽,126.526551,33.47979431,제주특별자치도 제주시 연북로 424
파리바게뜨 제주공항점,126.492996,33.50673187,제주특별자치도 제주시 공항로 2
우리두리,126.7561901,33.55623904,제주특별자치도 제주시 구좌읍 김녕로 173
두머니물공원,126.5070449,33.23108158,제주특별자치도 서귀포시 법환동 1534
고살리숲길,126.5979474,33.31699204,제주특별자치도 서귀포시 남원읍 하례리 산 53-4
이승이오름,126.622239,33.34014979,제주특별자치도 서귀포시 남원읍 신례리 산 2-4
소라의성,126.5770297,33.24515583,제주특별자치도 서귀포시 칠십리로214번길 17-17
양혜란식당,126.5146317,33.24979317,제주특별자치도 서귀포시 서호남로32번길 41
도깨동산,126.8513053,33.53207555,제주특별자치도 제주시 구좌읍 평대리 4-34
준하우스,126.8454226,33.52742511,제주특별자치도 제주시 구좌읍 일주동로 3031
밥짓는시간,126.8410023,33.53108181,제주특별자치도 제주시 구좌읍 평대5길 25
제주오름승마랜드,126.7124342,33.44851939,제주특별자치도 제주시 조천읍 번영로 1734-15
제주국제공항 JDC면세점,126.4928945,33.50696767,제주특별자치도 제주시 공항로 2
월정리에서브런치,126.7948411,33.55610356,제주특별자치도 제주시 구좌읍 월정3길 53-4
아살람레스토랑,126.5241605,33.51654578,제주특별자치도 제주시 중앙로2길 7
탑동광장,126.5266709,33.51807909,제주특별자치도 서귀포시 성산읍 일출로 284-12
레몬뮤지엄,126.6178518,33.29885828,제주특별자치도 서귀포시 남원읍 하례로620번길 41
돈내코유원지,126.5841333,33.30036663,제주특별자치도 서귀포시 돈내코로 114
서귀포칠십리축제,126.5670447,33.24199372,제주특별자치도 서귀포시 서귀동 11-3
두찜 서귀포동홍점,126.5617334,33.26436889,제주특별자치도 서귀포시 중산간동로 8003
추억의숲길,126.5306624,33.2905108,제주특별자치도 서귀포시 산록남로 2271
뚱보아저씨,126.255367,33.33065446,제주특별자치도 제주시 한경면 중산간서로 3651
우미노식탁,126.3024746,33.4479945,제주특별자치도 제주시 애월읍 금성5길 42-24
쇠소깍 휴양펜션 엘마르,126.6225578,33.25168589,제주특별자치도 서귀포시 쇠소깍로 138
생각하는정원,126.2549974,33.32549871,제주특별자치도 제주시 한경면 녹차분재로 675
투썸플레이스 제주애월한담점,126.3107678,33.4619893,제주특별자치도 제주시 애월읍 애월로1길 19
하멜,126.4761432,33.47850148,제주특별자치도 제주시 노형2길 51-3
부산아지매집 노형점,126.4716468,33.4822799,제주특별자치도 제주시 정존1길 17
마녀의언덕카페,126.3844631,33.23403013,제주특별자치도 서귀포시 예래해안로 205
둘레길 중문본점,126.4271231,33.2517218,제주특별자치도 서귀포시 천제연로 209-1
야키토리타키비,126.4233771,33.25252316,제주특별자치도 서귀포시 중문로 8
남쪽나라펜션,126.4197343,33.25375496,제주특별자치도 서귀포시 천제연로 135
돌집 달문,126.368794,33.23773481,제주특별자치도 서귀포시 안덕면 소기왓로 31-5
고깃소리더프리미엄,126.5897722,33.53086872,제주특별자치도 제주시 서흘1길 56
짱구분식,126.5670902,33.25018159,제주특별자치도 서귀포시 중동로48번길 3
가시식당,126.771438,33.35306007,제주특별자치도 서귀포시 표선면 가시로565번길 22
